법인코드,법인명,업종,상장일자,주요품목
A084650,랩지노믹스,생명과학도구및서비스,20141216,체외진단 서비스 및 제품
A084670,동양고속,도로와철도운송,20050725,고속버스 운송/부동산 임대
A084680,이월드,"호텔,레스토랑,레저",20050726,"놀이시설 운영,입장료,식음료 소매,부동산 임대"
A084690,대상홀딩스,식품,20050817,지주회사
A084730,팅크웨어,전자제품,20060519,"내비게이션,블랙박스,태블릿 및 위치정보서비스"
A084870,TBH글로벌,"섬유,의류,신발,호화품",20051219,"캐주얼의류,여성의류,남성의류 제조,도소매"
A084990,바이로메드,생물공학,20051229,"기술이전수입,연구용시료"
A085310,엔케이,기계,20080124,"고압가스용기,선박용,육상용 소화설비장치,천연가스이동식충전소 제조,도매"
A085370,루트로닉,건강관리장비와용품,20060704,의료용레이저기기
A085620,미래에셋생명,생명보험,20150708,생명보험상품
A085660,차바이오텍,생물공학,20051227,"세포치료제 개발, 제대혈 보관 등"
A085670,뉴프렉스,전자장비와기기,20060117,연성인쇄회로기판
A085810,알티캐스트,소프트웨어,20131206,"디지털 방송용 소프트웨어(셋톱박스용 미들웨어 등), CAS(수신제한시스템)"
A085910,네오티스,자동차부품,20071001,"마이크로비트,샤프트"
A086040,바이오톡스텍,생명과학도구및서비스,20070921,"안전성평가,유효성평가"
A086060,진바이오텍,제약,20060428,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등"
A086250,화신테크,자동차부품,20061110,자동차용프레스금형
A086280,현대글로비스,항공화물운송과물류,20051226,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대"
A086390,유니테스트,반도체와반도체장비,20061205,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)"
A086450,동국제약,제약,20070529,"인사돌,복합마데카솔,파미레이"
A086520,에코프로,화학,20070720,"환경소재,화학필터,이차전지소재등"
A086670,비엠티,기계,20071102,"정밀계장용피팅및밸브류,전원분배장치(MCPD)"
A086790,하나금융지주,은행,20051212,기타 금융
A086830,신양오라컴,핸드셋,20061227,휴대폰케이스
A086890,이수앱지스,제약,20090203,"항체치료제,효소치료제"
A086900,메디톡스,생물공학,20090116,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발"
A086960,MDS테크,소프트웨어,20060926,"임베디드개발솔루션,임베디드소프트웨어"
A086980,쇼박스,방송과엔터테인먼트,20060707,영화투자및배급
A087010,펩트론,생물공학,20150722,약효지속성 의약품 및 펩타이드 소재
A087220,스틸플라워,철강,20091027,후육강관
A087600,픽셀플러스,반도체와반도체장비,20150612,CMOS 이미지센서 및 칩셋
A087730,네패스신소재,반도체와반도체장비,20080404,반도체용EMC(EpoxyMoldingCompound)
A088130,동아엘텍,디스플레이장비및부품,20070103,LCD검사장비
A088290,이원컴포텍,자동차부품,20091201,에어서스펜션 시트/일반고정형 시트/스프링서스펜션 시트
A088350,한화생명,생명보험,20100317,생명보험
A088390,이녹스,전자장비와기기,20061020,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재"
A088790,진도,"섬유,의류,신발,호화품",20060328,"모피제품 제조,가공"
A088800,에이스테크,통신장비,20060327,"단말기용안테나,기지국용안테나"
A088910,동우,식품,20060623,"육계,삼계"
A088980,맥쿼리인프라,,20060315,증권투자회사
A089010,켐트로닉스,화학,20070117,"Touch IC 및 PBA, TG, EMC"
A089030,테크윙,반도체와반도체장비,20111110,"반도체테스트핸들러,C.O.K(Change Over Kit)"
A089140,넥스턴,기계,20061101,CNC자동선반
A089150,케이씨티,컴퓨터와주변기기,20061213,"금융단말시스템,복표발매기,마권발매기"
A089230,THE E&M,기계,20061010,무계목 강관 외
A089470,현대EP,자동차부품,20060925,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매"
A089530,에이티세미콘,반도체와반도체장비,20111111,반도체 테스트
A089590,제주항공,항공사,20151106,"여객운송서비스, 화물운송서비스"
A089600,나스미디어,광고,20130717,광고매체 판매
A089790,제이티,반도체와반도체장비,20061027,반도체장비(Burn-in Sorter 등)
A089850,유비벨록스,통신장비,20100618,"모바일플랫폼 및 모바일솔루션, 스마트카드 등"
A089890,고려반도체,반도체와반도체장비,20061108,반도체SolderBall부착장비등
A089980,상아프론테크,화학,20110721,"LCD 부품, 사무기기 부품, PCB 부품, 2차전지 부품"
A090080,평화산업,자동차부품,20060602,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매"
A090150,광진윈텍,자동차부품,20061020,시트히터
A090350,노루페인트,건축자재,20060703,페인트 제조
A090360,로보스타,기계,20111017,"제조용 로봇, FPD 장비, IT부품 제조장비"
A090370,아비스타,"섬유,의류,신발,호화품",20061226,"여성용 의류(캐쥬얼티셔츠,바지) 제조"
A090410,덕신하우징,건축제품,20140801,일체형 데크플레이트 등
A090430,아모레퍼시픽,화장품,20060629,"화장품,생활용품 제조, 판매"
A090460,비에이치,전자장비와기기,20070126,연성인쇄회로기판(FPCB)
A090470,제이스텍,디스플레이장비및부품,20070110,기계장비(디스플레이장비)
A090710,디에스티로봇,기계,20061205,제조업용로봇및서비스로봇
A090730,Simpac Metalloy,철강,20081017,합금철
A090740,연이정보통신,디스플레이장비및부품,20070919,"LCD,PDP및단말기용PBA"
A090850,이지웰페어,상업서비스와공급품,20131227,선택적복리후생서비스
A090970,코리아01호,,20060721,운수장비(선박) 임대
A090980,코리아02호,,20060721,운수장비 임대
A090990,코리아03호,,20060721,운수장비 임대
A091000,코리아04호,,20060721,운수장비 임대
A091090,세원셀론텍,석유와가스,20060731,"화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매"
A091120,이엠텍,핸드셋,20070502,"마이크로스피커,리시버"
A091160,KODEX 반도체,,20060627,#N/A
A091170,KODEX 은행,,20060627,#N/A
A091180,KODEX 자동차,,20060627,#N/A
A091210,TIGER KRX100,,20060627,#N/A
A091220,TIGER 은행,,20060627,#N/A
A091230,TIGER 반도체,,20060627,#N/A
A091340,S&K폴리텍,전자장비와기기,20070730,고밀도폴리우레탄폼시트
A091440,텔레필드,통신장비,20080201,광전송장비
A091580,상신이디피,핸드셋,20070523,2차전지부품
A091590,남화토건,건설,20120131,"건축공사, 토목공사"
A091700,파트론,핸드셋,20061213,이동통신안테나및유전체필터류등
A091970,나노캠텍,화학,20070130,투명전도성관련제품
A092040,아미코젠,생물공학,20130912,제약용 특수효소 및 효소기반 바이오신소재
A092070,디엔에프,반도체와반도체장비,20071116,반도체배선박막재료(알루미늄전구체)
A092130,이크레더블,인터넷소프트웨어와서비스,20081024,"전자신용인증서비스(정보),소프트웨어 개발"
A092200,디아이씨,자동차부품,20071018,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역"
A092220,KEC,반도체와반도체장비,20061016,반도체 제조
A092230,KPX홀딩스,화학,20061012,지주회사
A092300,현우산업,전자장비와기기,20071024,인쇄회로판(PCB)
A092440,기신정기,기계,20071030,"몰드베이스,금형부품,정밀기계기구 제조,도매,무역"
A092460,한라IMS,조선,20070522,"선용원격자동측정시스템,선용원격자동경보시스템"
A092600,넥스트칩,반도체와반도체장비,20070626,영상처리용 시스템반도체
A092730,네오팜,제약,20070130,생체기능성(아토피)보습제
A092870,엑시콘,반도체와반도체장비,20151022,반도체 검사장비
A093050,LF,"섬유,의류,신발,호화품",20061201,"기성복, 의류, 잡화, 제조"
A093190,빅솔론,컴퓨터와주변기기,20070820,"POS용프린터,프린팅메카니즘"
A093230,이아이디,석유와가스,20071101,"무선통신기기부품,전시용 핸드폰모형기(ADM) 제조"
A093240,형지엘리트,"섬유,의류,신발,호화품",20090928,"학생복,스포츠의류,작업복 제조,도매"
A093320,케이아이엔엑스,IT서비스,20110208,인터넷연동서비스 등
A093370,후성,화학,20061222,"불소화물 제조,도매"
A093380,풍강,자동차부품,20070601,자동차용너트류
A093520,매커스,전자장비와기기,20070212,자일링스(Xilinx)비메모리반도체(PLDchip)유통
A093640,다믈멀티미디어,반도체와반도체장비,20071019,멀티미디어반도체
A093920,서원인텍,핸드셋,20071220,휴대폰용키패드및부자재
A094170,동운아나텍,핸드셋,20150630,아날로그 반도체
A094190,이엘케이,핸드셋,20071029,터치패널모듈
A094280,효성ITX,상업서비스와공급품,20071025,"컨택센터서비스, Cloud솔루션, CDN, 프로젝터판매"
A094360,칩스앤미디어,반도체와반도체장비,20150805,비디오 IP
A094480,갤럭시아컴즈,IT서비스,20070720,전자결제
A094800,맵스리얼티1,,20070409,0
A094820,일진파워,건설,20071106,"열교환기,압력용기"
A094840,슈프리마에이치큐,전자장비와기기,20080711,지문인식솔루션및시스템
A094850,참좋은레져,레저용장비와제품,20070430,"고급자전거,자전거용품및부품"
A094860,코닉글로리,소프트웨어,20070416,네트워크장비공급및인터넷트래픽솔루션
A094940,푸른기술,컴퓨터와주변기기,20070914,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템"
A094970,제이엠티,디스플레이장비및부품,20071012,LCD패널용PBA
A095190,이엠코리아,기계,20071029,CNC공작기계등
A095270,웨이브일렉트로,통신장비,20070912,이동통신중계기용전력증폭기
A095300,엔에스브이,기계,20090417,밸브
A095340,ISC,반도체와반도체장비,20071001,반도체테스트소켓
A095500,미래나노텍,디스플레이장비및부품,20071001,LCDBLU용광학필름
A095570,AJ네트웍스,도로와철도운송,20150821,"렌탈(파렛트, OA장비, 고소장비 등)"
A095610,테스,반도체와반도체장비,20080520,반도체장비(화학증착장비)
A095660,네오위즈게임즈,게임소프트웨어와서비스,20070702,"피망,스페셜포스"
A095700,제넥신,생물공학,20090915,항체융합단백질 치료제 및 유전자치료 백신개발
A095720,웅진씽크빅,교육서비스,20070531,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스"
A095910,에스에너지,에너지장비및서비스,20071016,"태양광발전시스템,태양전지모듈"
A096040,이트론,전자장비와기기,20080125,컴퓨터 및 주변장치 제조
A096240,청담러닝,교육서비스,20080627,청담어학원
A096300,베트남개발1,,20070613,투자신탁
A096350,대창솔루션,조선,20071217,내연기관구조재(선박엔진용MBS)
A096530,씨젠,생명과학도구및서비스,20100910,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품"
A096610,알에프세미,핸드셋,20071120,"마이크로폰용ECMChip,RFFilter"
A096630,에스코넥,핸드셋,20071226,WaferProber
A096640,멜파스,핸드셋,20091218,"터치센서 칩, 터치스크린 모듈, 터치키 모듈 제조"
A096690,세우테크,컴퓨터와주변기기,20101201,"POS프린터, Mobile프린터, Label프린터"
A096760,JW홀딩스,제약,20070731,의약품 수출입업
A096770,SK이노베이션,석유와가스,20070725,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업"
A096870,엘디티,디스플레이장비및부품,20080502,"OLED구동IC,LED구동IC,LCD구동IC"
A097230,한진중공업,조선,20070831,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사"
A097520,엠씨넥스,핸드셋,20120725,휴대폰용자동차용 카메라모듈
A097750,TREX 중소형가치,,20070731,#N/A
A097780,에스맥,핸드셋,20080123,휴대폰용키모듈
A097800,윈팩,반도체와반도체장비,20130307,반도체 패키징 및 테스트
A097870,효성오앤비,화학,20080408,"혼합유박비료,유기복합비료,혼합유기질비료"
A097950,CJ제일제당,식품,20070928,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매"
A098120,마이크로컨텍솔,반도체와반도체장비,20080923,"BGA IC Burn-In Socket,DRAM Module Socket"
A098460,고영,전자장비와기기,20080603,전자제품및반도체생산용 3차원 납도포검사장비
A098560,TIGER 미디어통신,,20070907,#N/A
A098660,에스티오,"섬유,의류,신발,호화품",20090417,"셔츠,자켓/바지, 타이"
A099140,KODEX China H,,20071010,#N/A
A099190,아이센스,건강관리장비와용품,20130130,"혈당측정스트립, 혈당측정기기 등"
A099220,SDN,에너지장비및서비스,20090519,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계"
A099320,쎄트렉아이,우주항공과국방,20080613,"소형인공위성,지상시스템"
A099340,하나니켈1호,,20080201,투자신탁
A099350,하나니켈2호,,20080201,투자신탁
A099410,동방선기,조선,20091110,선박용 배관 등
